video_id,title,published_at,fetched_at,view_count,like_count,comment_count,duration,duration_seconds,has_shorts_hashtag,is_short,is_live_broadcast,live_broadcast_status,description,thumbnail_url,video_url
x1Hhyc9s0Qo,"Reol “切っ先 / Edge"" XFDMovie",2023-08-10 12:00:49+00:00,2026-03-05T01:55:21.067495,55500,2372,81,PT5M17S,317,False,False,False,none,"▼Reol - '切っ先 / Edge' Music Video
https://youtu.be/FpwYVKN4w2U

Reol - Digital Single ''切っ先(Edge)'' OUT NOW
Listen Here
https://reol.lnk.to/Kissaki

▼TVアニメ『るろうに剣心 －明治剣客浪漫譚－』第一クールED映像｜Reol「切っ先」
https://youtu.be/6JR3ZpW24iM

■Release Info
Reol「切っ先」2023年8月30日(水)発売
特設サイト: https://reol.jp/feature/kissaki
予約リンク: https://reol.lnk.to/MlBoXu
 
【Legit盤（CD+ GOODS）】SEC8 68〜9　￥6,050（税込）※ファンクラブ会員限定盤
【映像盤（CD+DVD】SECL 2887〜8　￥3,080（税込）
【通常盤（CD）】SECL〜2886　￥1,650（税込）
 
＜CD＞
01. 切っ先
02. 綺羅綺羅
03. 煽げや尊し(FAKE TYPE. Remix)
04. 切っ先 - Anime Ver. -
05. 切っ先 - Instrumental -
06. 綺羅綺羅 - Instrumental -　
 

＜DVD＞
01. '切っ先' Music Video
02. '綺羅綺羅' Music Video
03. TVアニメ『るろうに剣心 －明治剣客浪漫譚－』第一クールノンクレジットED映像
04. Behind the scenes of '切っ先'
05. れをるTVって言われました

＜GOODS（Legit盤のみ）＞
Edge Metal Charm(designed by Reol)

＜初回封入特典＞
綺羅カード（トレカ）をランダム封入（全9種）

＜店舗別予約特典＞
TOWER RECORDS全店（オンライン含む/一部店舗除く）: オリジナルB3ミニポスター
楽天ブックス: オリジナルA4クリアファイル
セブンネットショッピング: オリジナルアクリルキーホルダー
全国アニメイト（通販含む）：アニメ絵柄L判ブロマイド
Amazon.co.jp: メガジャケ
Reol応援店: オリジナルステッカー
※応援店は7月下旬の更新予定となります。
※特典は数に限りがありますので、無くなり次第終了となります。あらかじめご了承ください。
※上記店舗以外での配布はございません。ご了承ください。
※各オンラインショップに関して、カートが公開されるまでに時間がかかる場合がございますので、予めご了承ください。
※Amazon.co.jp、楽天ブックス、その他一部オンラインショップでは”特典対象商品ページ”と ”特典非対象商品ページ”がございます。
ご予約の際にご希望される商品ページかをご確認いただいてからご予約いただきますよう、お願い申し上げます。
 
▼対象商品
2023年8月30日(水)発売 Reol「切っ先」
 
通常盤　価格：￥1,650(税込)　品番：SECL-2886
映像盤  価格：￥3,080(税込) 品番：SECL-2887～2888
※Legit盤は対象商品ではございません。予めご了承ください。

■About Reol
歌手・作曲家・作詞家・音楽プロデューサー、Reol。
2018 年よりソロでのリリースを開始し、2019 年にはYouTube のチャンネル登録者数が日本人
女性ソロアーティスト史上初の100 万人を突破。
YouTube FanFest Japan 2019 にてゴールド・クリエイター・アワードを受賞。
2020 年、YouTube グローバルキャンペーン“Artist on the Rise” に日本人女性アーティストとして
初選出され、ボートレースCM ソング「第六感」がストリーミング再生1 億回を突破する大ヒット
を記録。
現在、YouTube 登録者数は160万人を突破。総再生回数は8億回を超え、国内外から人気を集めている。

■Official Site
http://reol.jp

■Twitter
Reol：https://twitter.com/rrreol
Reol Official： https://twitter.com/rrreol_official

■Instagram
Reol：https://www.instagram.com/rrreol999/
Reol Official： https://www.instagram.com/rrreol_official/

■TikTok
https://www.tiktok.com/@rrreol999

#Reol #切っ先 #るろ剣",https://i.ytimg.com/vi/x1Hhyc9s0Qo/default.jpg,https://www.youtube.com/watch?v=x1Hhyc9s0Qo
SaL_r3NMms8,Reol - Behind the Scenes of '切っ先'(YouTube ver.),2023-07-27 12:00:30+00:00,2026-03-05T01:55:21.067519,59510,2485,100,PT3M24S,204,False,False,False,none,"▼Reol - '切っ先 / Edge' Music Video
https://youtu.be/FpwYVKN4w2U

Reol - Digital Single ''切っ先(Edge)'' OUT NOW
Listen Here
https://reol.lnk.to/Kissaki

▼TVアニメ『るろうに剣心 －明治剣客浪漫譚－』第一クールED映像｜Reol「切っ先」
https://youtu.be/6JR3ZpW24iM

■Release Info
Reol「切っ先」2023年8月30日(水)発売
特設サイト: https://reol.jp/feature/kissaki
予約リンク: https://reol.lnk.to/MlBoXu
 
【Legit盤（CD+ GOODS）】SEC8 68〜9　￥6,050（税込）※ファンクラブ会員限定盤
【映像盤（CD+DVD】SECL 2887〜8　￥3,080（税込）
【通常盤（CD）】SECL〜2886　￥1,650（税込）
 
＜CD＞
01. 切っ先
02. 綺羅綺羅
03. 煽げや尊し(FAKE TYPE. Remix)
04. 切っ先 - Anime Ver. -
05. 切っ先 - Instrumental -
06. 綺羅綺羅 - Instrumental -
 

＜DVD＞
01. '切っ先' Music Video
02. '綺羅綺羅' Music Video
03. TVアニメ『るろうに剣心 －明治剣客浪漫譚－』第一クールノンクレジットED映像
04. Behind the scenes of '切っ先'
05. れをるTVって言われました

＜GOODS（Legit盤のみ）＞
Edge Metal Charm(designed by Reol)

＜初回封入特典＞
綺羅カード（トレカ）をランダム封入（全9種）

＜店舗別予約特典＞
TOWER RECORDS全店（オンライン含む/一部店舗除く）: オリジナルB3ミニポスター
楽天ブックス: オリジナルA4クリアファイル
セブンネットショッピング: オリジナルアクリルキーホルダー
全国アニメイト（通販含む）：アニメ絵柄L判ブロマイド
Amazon.co.jp: メガジャケ
Reol応援店: オリジナルステッカー
※応援店は7月下旬の更新予定となります。
※特典は数に限りがありますので、無くなり次第終了となります。あらかじめご了承ください。
※上記店舗以外での配布はございません。ご了承ください。
※各オンラインショップに関して、カートが公開されるまでに時間がかかる場合がございますので、予めご了承ください。
※Amazon.co.jp、楽天ブックス、その他一部オンラインショップでは”特典対象商品ページ”と ”特典非対象商品ページ”がございます。
ご予約の際にご希望される商品ページかをご確認いただいてからご予約いただきますよう、お願い申し上げます。
 
▼対象商品
2023年8月30日(水)発売 Reol「切っ先」
 
通常盤　価格：￥1,650(税込)　品番：SECL-2886
映像盤  価格：￥3,080(税込) 品番：SECL-2887～2888
※Legit盤は対象商品ではございません。予めご了承ください。

■About Reol
歌手・作曲家・作詞家・音楽プロデューサー、Reol。
2018 年よりソロでのリリースを開始し、2019 年にはYouTube のチャンネル登録者数が日本人
女性ソロアーティスト史上初の100 万人を突破。
YouTube FanFest Japan 2019 にてゴールド・クリエイター・アワードを受賞。
2020 年、YouTube グローバルキャンペーン“Artist on the Rise” に日本人女性アーティストとして
初選出され、ボートレースCM ソング「第六感」がストリーミング再生1 億回を突破する大ヒット
を記録。
現在、YouTube 登録者数は160万人を突破。総再生回数は8億回を超え、国内外から人気を集めている。

■Official Site
http://reol.jp

■Twitter
Reol：https://twitter.com/rrreol
Reol Official： https://twitter.com/rrreol_official

■Instagram
Reol：https://www.instagram.com/rrreol999/
Reol Official： https://www.instagram.com/rrreol_official/

■TikTok
https://www.tiktok.com/@rrreol999

#Reol #切っ先 #るろ剣",https://i.ytimg.com/vi/SaL_r3NMms8/default.jpg,https://www.youtube.com/watch?v=SaL_r3NMms8
FpwYVKN4w2U,Reol - '切っ先 / Edge' Music Video,2023-07-20 12:00:07+00:00,2026-03-05T01:55:21.067543,4470861,47709,875,PT3M39S,219,False,False,False,none,"Reol - Digital Single ''切っ先(Edge)'' OUT NOW
Listen Here
https://reol.lnk.to/Kissaki

Music＆Lyrics by Reol
Sound Produced by Naoki Itai

Director: G2 Yuki Tsujimoto

▼TVアニメ『るろうに剣心 －明治剣客浪漫譚－』第一クールED映像｜Reol「切っ先」
https://youtu.be/6JR3ZpW24iM

■Release Info
Reol「切っ先」2023年8月30日(水)発売
特設サイト: https://reol.jp/feature/kissaki
予約リンク: https://reol.lnk.to/MlBoXu
 
【Legit盤（CD+ GOODS）】SEC8 68〜9　￥6,050（税込）※ファンクラブ会員限定盤
【映像盤（CD+DVD】SECL 2887〜8　￥3,080（税込）
【通常盤（CD）】SECL〜2886　￥1,650（税込）
 
＜CD＞
01. 切っ先
02. 綺羅綺羅
03. 煽げや尊し(FAKE TYPE. Remix)
04. 切っ先 -  Anime Ver. -
05. 切っ先 - Instrumental -
06. 綺羅綺羅 - Instrumental -

＜DVD＞
01. '切っ先' Music Video
02. '綺羅綺羅' Music Video
03. TVアニメ『るろうに剣心 －明治剣客浪漫譚－』第一クールノンクレジットED映像
04. Behind the scenes of '切っ先'
05. れをるTVって言われました

＜GOODS（Legit盤のみ）＞
Edge Metal Charm(designed by Reol)

＜初回封入特典＞
綺羅カード（トレカ）をランダム封入（全9種）

＜店舗別予約特典＞
TOWER RECORDS全店（オンライン含む/一部店舗除く）: オリジナルB3ミニポスター
楽天ブックス: オリジナルA4クリアファイル
セブンネットショッピング: オリジナルアクリルキーホルダー
全国アニメイト（通販含む）：アニメ絵柄L判ブロマイド
Amazon.co.jp: メガジャケ
Reol応援店: オリジナルステッカー
※応援店は7月下旬の更新予定となります。
※特典は数に限りがありますので、無くなり次第終了となります。あらかじめご了承ください。
※上記店舗以外での配布はございません。ご了承ください。
※各オンラインショップに関して、カートが公開されるまでに時間がかかる場合がございますので、予めご了承ください。
※Amazon.co.jp、楽天ブックス、その他一部オンラインショップでは”特典対象商品ページ”と ”特典非対象商品ページ”がございます。
ご予約の際にご希望される商品ページかをご確認いただいてからご予約いただきますよう、お願い申し上げます。
 
▼対象商品
2023年8月30日(水)発売 Reol「切っ先」
 
通常盤　価格：￥1,650(税込)　品番：SECL-2886
映像盤  価格：￥3,080(税込) 品番：SECL-2887～2888
※Legit盤は対象商品ではございません。予めご了承ください。

■About Reol
歌手・作曲家・作詞家・音楽プロデューサー、Reol。
2018 年よりソロでのリリースを開始し、2019 年にはYouTube のチャンネル登録者数が日本人
女性ソロアーティスト史上初の100 万人を突破。
YouTube FanFest Japan 2019 にてゴールド・クリエイター・アワードを受賞。
2020 年、YouTube グローバルキャンペーン“Artist on the Rise” に日本人女性アーティストとして
初選出され、ボートレースCM ソング「第六感」がストリーミング再生1 億回を突破する大ヒット
を記録。
現在、YouTube 登録者数は160万人を突破。総再生回数は8億回を超え、国内外から人気を集めている。

■Official Site
http://reol.jp

■Twitter
Reol：https://twitter.com/rrreol
Reol Official： https://twitter.com/rrreol_official

■Instagram
Reol：https://www.instagram.com/rrreol999/
Reol Official：  https://www.instagram.com/rrreol_official/

■TikTok
https://www.tiktok.com/@rrreol999

#Reol #切っ先 #るろ剣",https://i.ytimg.com/vi/FpwYVKN4w2U/default.jpg,https://www.youtube.com/watch?v=FpwYVKN4w2U
TDwMHYEa9yI,Reol - '切っ先(Edge)' Teaser&SPOT(緋村剣心役・斉藤壮馬ver.),2023-07-13 12:00:31+00:00,2026-03-05T01:55:21.067570,39890,1814,81,PT31S,31,False,True,False,none,"Reol - Digital Single ''切っ先(Edge)'' OUT NOW
Listen Here
https://reol.lnk.to/Kissaki

▼TVアニメ『るろうに剣心 －明治剣客浪漫譚－』第一クールED映像｜Reol「切っ先」
https://youtu.be/6JR3ZpW24iM

■Release Info
Reol「切っ先」2023年8月30日(水)発売
特設サイト: https://reol.jp/feature/kissaki
予約リンク: https://reol.lnk.to/MlBoXu
 
【Legit盤（CD+ GOODS）】SEC8 68〜9　￥6,050（税込）※ファンクラブ会員限定盤
【映像盤（CD+DVD】SECL 2887〜8　￥3,080（税込）
【通常盤（CD）】SECL〜2886　￥1,650（税込）
 
＜CD＞
01. 切っ先
02. 綺羅綺羅
03. 煽げや尊し(FAKE TYPE. Remix)
04. 切っ先 - Anime Ver. -
05. 切っ先 - Instrumental -
06. 綺羅綺羅 - Instrumental -

＜DVD＞
01. '切っ先' Music Video
02. '綺羅綺羅' Music Video
03. TVアニメ『るろうに剣心 －明治剣客浪漫譚－』第一クールノンクレジットED映像
04. Behind the scenes of '切っ先'
05. れをるTVって言われました

＜GOODS（Legit盤のみ）＞
Edge Metal Charm(designed by Reol)

＜初回封入特典＞
綺羅カード（トレカ）をランダム封入（全9種）

＜早期予約特典＞
「切っ先」クリアカード
受付期間：7月6日(木) 21:00 ～ 7月20日(木) 23:59
※店頭での受付は各店舗の営業時間に準じます。
※特典は数に限りがありますので、無くなり次第終了となります。あらかじめご了承ください。
 
▼対象店舗
Sony Music Shop
タワーレコード全店 （オンライン含む/一部店舗除く)
HMV全店（HMV&BOOKS online含む/一部店舗除く）
TSUTAYA RECORDS（一部店舗除く）およびTSUTAYAオンラインショッピング
Amazon.co.jp
楽天ブックス
全国アニメイト（通販含む）
セブンネットショッピング
 
▼対象商品
2023年8月30日(水)発売 Reol「切っ先」
映像盤  価格：￥3,080(税込) 品番：SECL-2887～2888
※通常盤・Legit盤は対象商品ではございません。予めご了承ください。

＜店舗別予約特典＞
TOWER RECORDS全店（オンライン含む/一部店舗除く）: オリジナルB3ミニポスター
楽天ブックス: オリジナルA4クリアファイル
セブンネットショッピング: オリジナルアクリルキーホルダー
全国アニメイト（通販含む）：アニメ絵柄L判ブロマイド
Amazon.co.jp: メガジャケ
Reol応援店: オリジナルステッカー
※応援店は7月下旬の更新予定となります。
※特典は数に限りがありますので、無くなり次第終了となります。あらかじめご了承ください。
※上記店舗以外での配布はございません。ご了承ください。
※各オンラインショップに関して、カートが公開されるまでに時間がかかる場合がございますので、予めご了承ください。
※Amazon.co.jp、楽天ブックス、その他一部オンラインショップでは”特典対象商品ページ”と ”特典非対象商品ページ”がございます。
ご予約の際にご希望される商品ページかをご確認いただいてからご予約いただきますよう、お願い申し上げます。
 
▼対象商品
2023年8月30日(水)発売 Reol「切っ先」
 
通常盤　価格：￥1,650(税込)　品番：SECL-2886
映像盤  価格：￥3,080(税込) 品番：SECL-2887～2888
※Legit盤は対象商品ではございません。予めご了承ください。


■About Reol
歌手・作曲家・作詞家・音楽プロデューサー、Reol。
2018 年よりソロでのリリースを開始し、2019 年にはYouTube のチャンネル登録者数が日本人
女性ソロアーティスト史上初の100 万人を突破。
YouTube FanFest Japan 2019 にてゴールド・クリエイター・アワードを受賞。
2020 年、YouTube グローバルキャンペーン“Artist on the Rise” に日本人女性アーティストとして
初選出され、ボートレースCM ソング「第六感」がストリーミング再生1 億回を突破する大ヒット
を記録。
現在、YouTube 登録者数は160万人を突破。総再生回数は8億回を超え、国内外から人気を集めている。

■Official Site
http://reol.jp

■Twitter
Reol：https://twitter.com/rrreol
Reol Official： https://twitter.com/rrreol_official

■Instagram
Reol：https://www.instagram.com/rrreol999/
Reol Official： https://www.instagram.com/rrreol_official/

■TikTok
https://www.tiktok.com/@rrreol999

#Reol #切っ先 #るろ剣",https://i.ytimg.com/vi/TDwMHYEa9yI/default.jpg,https://www.youtube.com/watch?v=TDwMHYEa9yI
ENvkyeq-CVc,Reol - '綺羅綺羅 / GLITTER' Music Video OUT!!!,2023-05-25 10:31:28+00:00,2026-03-05T01:55:21.067581,33403,2177,21,PT32S,32,False,True,False,none,,https://i.ytimg.com/vi/ENvkyeq-CVc/default.jpg,https://www.youtube.com/watch?v=ENvkyeq-CVc
-6MwZGrias0,Reol - '綺羅綺羅 / Glitter' Music Video,2023-05-24 12:00:08+00:00,2026-03-05T01:55:21.067608,1414883,20236,319,PT3M14S,194,False,False,False,none,"Reol - Digital Single '綺羅綺羅' OUT NOW
Listen Here
https://reol.lnk.to/Glitter

Music by Reol, ケンモチヒデフミ
Lyrics by Reol
Sound-Produced by ケンモチヒデフミ

Movie by 筆者

美と才覚は夜に咲く
孤独の果て　開け　マグノリア
急いては事を仕損じる
息潜めて　唱える　秘密のまじない
　
皆々様願うは十人十色の解脱
信じたものは救われたのか？
死人に口なし　答えはわからん
目下矢継ぎ早に　どうせ九分九厘
とるにたらないことばかり浮かび
部屋に独り　騒ぐ煩い　　
つまるところ己が強敵

綺羅綺羅　ときめきをうつしてよミラー
今わたしは　ご機嫌なのミリオンダラー
急な雨天にはもう慣れた　強くなっちゃったわ
本当の美しさは何　知っている

非日常に粧し込み綺羅綺羅り
わたしがわたしを仕上げたい Lit Up
この瞳に　秘めた光
選ぶ今にもっと似合うまで

世の中に決められては堪らないわ
君には君の光り方 You Make It
たまの迷いそれも学び
色めきをどうぞ好きなだけ 綺羅

(全自分未踏当夜完全無欠今自由自在
在るが儘で魔性　無二無三七変化黎明)

美と才覚が夜に咲く
静寂なれ　唸れ　立つ芍薬
何時かは君も朽ち果てる
もののあはれ　たたかえ　唯一のまじない　

しない、しない　趣味じゃない泡沫の自慢
今はいらないわ　読み込んでたミリオンセラー
どうも不条理な試練だって　やってきたんだわ
本当に愛するとは何　知っていく

未開の海迷い込み綺羅綺羅り
完全じゃなくても唯一無二 Lit Up
あやつる波　わたし次第
進め今以上にもっと成れるだけ
極上に見せかけじゃ意味がないわ
価値は君が見出すもの　Keep It Up
人と違い誰も同じ
余裕で上書け好きなだけ　光るだけ 綺羅

( 綺羅り羅り Lit up , Lit up
You're Next Right ? 綺羅)

美と才覚は夜に咲く

▼TVアニメ『るろうに剣心 －明治剣客浪漫譚－』エンディング・テーマ「切っ先」決定！
https://youtu.be/smDi17yAGVw

■About Reol
歌手・作曲家・作詞家・音楽プロデューサー、Reol。
2018 年よりソロでのリリースを開始し、2019 年にはYouTube のチャンネル登録者数が日本人
女性ソロアーティスト史上初の100 万人を突破。
YouTube FanFest Japan 2019 にてゴールド・クリエイター・アワードを受賞。
2020 年、YouTube グローバルキャンペーン“Artist on the Rise” に日本人女性アーティストとして
初選出され、ボートレースCM ソング「第六感」がストリーミング再生1 億回を突破する大ヒット
を記録。
現在、YouTube 登録者数は160万人を突破。総再生回数は8億回を超え、国内外から人気を集めている。

■Official Site
http://reol.jp

■Twitter
Reol：https://twitter.com/rrreol
Reol Official： https://twitter.com/rrreol_official

■Instagram
Reol：https://www.instagram.com/rrreol999/
Reol Official： https://www.instagram.com/rrreol_official/

■TikTok
https://www.tiktok.com/@rrreol999

#Reol #綺羅綺羅 #Glitter",https://i.ytimg.com/vi/-6MwZGrias0/default.jpg,https://www.youtube.com/watch?v=-6MwZGrias0
5x-GPXa1aCA,新曲「綺羅綺羅」二◯二三年五月二十四日配信リリース決定！,2023-05-22 09:19:16+00:00,2026-03-05T01:55:21.067618,42139,2390,37,PT10S,10,False,True,False,none,,https://i.ytimg.com/vi/5x-GPXa1aCA/default.jpg,https://www.youtube.com/watch?v=5x-GPXa1aCA
j3W111TMSps,Reol - SCORPION[Live at 新式浪漫 Neo Nostalgia Tokyo],2023-03-06 12:00:29+00:00,2026-03-05T01:55:21.067641,303237,5690,255,PT4M1S,241,False,False,False,none,"Live at TOKYO DOME CITY HALL, Tokyo 2023.01.29

Bass : Ryosuke Nikamoto
Drums : Shunsuke Uehara
Dance by Suichu-megane∞
Shimpei Nemoto, Ayane Nakagawa

Directed by Shuichi Bamba MAZRI Inc

■Reol - 'SCORPION' Music Video
https://youtu.be/8pNkuATx-oo

■LISTEN HERE
https://stlink.to/reol2212

■Reol - New Single 'COLORED DISC' OUT NOW
https://www.sonymusic.co.jp/Music/Info/Reol/COLOREDDISC/
▼購入はこちら
https://reol.lnk.to/coloreddisc

■Release Info
Reol「COLORED DISC」2022年11月16日(水)発売

【Legit盤（CD+Blu-ray＋Photobook＋GOODS）】SEC8-43～45　￥13,200（税込）※ファンクラブ会員限定盤
【初回限定盤A（CD+Blu-ray＋Photobook）】SECL-2820～2822　￥6,050（税込）
【初回限定盤B（CD+DVD＋Photobook）】SECL-2823～2825　￥5,500（税込）
【通常盤（CD）】SECL-2826　￥1,320（税込）
 
＜CD / Streaming＞
01. SCORPION
02. secret trip
03. 感情が群れを成すパレイド
 
＜Blu-ray/DVD共通収録内容＞
Reol Oneman Live 2022 激情アラート at Tokyo
NAKED ’’GEKIA’’(Documentary)
 
＜Photobook＞
Reol Oneman Live 2022 激情アラート Live Photo
 
＜GOODS（Legit盤のみ）＞
Legit Hoodie 2022AW(designed by Reol)

■About Reol
歌手・作曲家・作詞家・音楽プロデューサー、Reol。
2018 年よりソロでのリリースを開始し、2019 年にはYouTube のチャンネル登録者数が
日本人女性ソロアーティスト史上初の100 万人を突破。
YouTube FanFest Japan 2019 にてゴールド・クリエイター・アワードを受賞。
2020 年、YouTube グローバルキャンペーン“Artist on the Rise” に日本人女性アーティストとして初選出され
ボートレースCM ソング「第六感」がストリーミング再生1 億回を突破する大ヒットを記録。
現在、YouTube 登録者数は160万人を突破。総再生回数は8 億回を超え、国内外から人気を集めている。

■Official Site
http://reol.jp

■Twitter
Reol：https://twitter.com/rrreol
Reol Official： https://twitter.com/rrreol_official

■Instagram
Reol：https://www.instagram.com/rrreol999/
Reol Official： https://www.instagram.com/rrreol_official/

■TikTok
https://www.tiktok.com/@rrreol999

#Reol浪漫 #SCORPION",https://i.ytimg.com/vi/j3W111TMSps/default.jpg,https://www.youtube.com/watch?v=j3W111TMSps
sQWGMva07PQ,Thank you Riot Games ONE!,2022-12-23 11:34:43+00:00,2026-03-05T01:55:21.067651,36919,2133,24,PT15S,15,False,True,False,none,,https://i.ytimg.com/vi/sQWGMva07PQ/default.jpg,https://www.youtube.com/watch?v=sQWGMva07PQ
djzAcPNl_AY,照準をセット クリティカルヒット! #shorts #SCORPION #valorant,2022-12-14 11:00:31+00:00,2026-03-05T01:55:21.067660,36371,1865,21,PT15S,15,True,True,False,none,,https://i.ytimg.com/vi/djzAcPNl_AY/default.jpg,https://www.youtube.com/watch?v=djzAcPNl_AY
WD5XZ_qrf3o,Dancing with adorable 👧👦🐻‍❄️🐰 #COLOREOL #secrettrip #shorts,2022-12-10 12:00:29+00:00,2026-03-05T01:55:21.067672,51561,2696,41,PT39S,39,True,True,False,none,,https://i.ytimg.com/vi/WD5XZ_qrf3o/default.jpg,https://www.youtube.com/watch?v=WD5XZ_qrf3o
R5Ynl9wGKQA,Reol-SCORPION(Riot GAMES ONE Official Theme Song) #shorts #Reol #valorant,2022-12-08 12:00:25+00:00,2026-03-05T01:55:21.067681,54581,3115,28,PT20S,20,True,True,False,none,,https://i.ytimg.com/vi/R5Ynl9wGKQA/default.jpg,https://www.youtube.com/watch?v=R5Ynl9wGKQA
IH30l6DZk8I,Reol - Making of 'secret trip',2022-11-28 12:00:24+00:00,2026-03-05T01:55:21.067697,51940,1728,81,PT3M33S,213,False,False,False,none,"Directed by koshi-kun

Reol - 'secret trip' Music Video
https://youtu.be/sZ2zCzRcQHg

■Reol - New Single 'COLORED DISC' OUT NOW
Listen Here
https://reol.lnk.to/_COLOREDDISC

▼Reol New Single「COLORED DISC」購入はこちら
https://reol.lnk.to/coloreddisc

■Official Site
http://reol.jp

■Twitter
Reol：https://twitter.com/rrreol
Reol Official： https://twitter.com/rrreol_official

■Instagram
Reol：https://www.instagram.com/rrreol999/
Reol Official：https://www.instagram.com/rrreol_official/

■TikTok
https://www.tiktok.com/@rrreol999

#secrettrip #COLOREOL #Reol",https://i.ytimg.com/vi/IH30l6DZk8I/default.jpg,https://www.youtube.com/watch?v=IH30l6DZk8I
sZ2zCzRcQHg,Reol - 'secret trip' Music Video,2022-11-16 12:00:10+00:00,2026-03-05T01:55:21.067721,1051553,14600,430,PT3M43S,223,False,False,False,none,"■Reol - New Single 'COLORED DISC' OUT NOW
Listen Here
https://reol.lnk.to/_COLOREDDISC

Lyrics by Reol
Music by Reol, LDN NOISE
Sound Produced by LDN NOISE

Director: Takuro Okubo
Starring Reol

Cast:
Hiroki Fujiyama
Chieri Fujiyama
Ayane Nakagawa(Suichu-megane∞)
Shimpei Nemoto(Suichu-megane∞)

ずっと続いたままの微熱が 
やっと君と僕を連れて行くわ 

戻れない 　 戻らない 　それでいい 
素直になるの　 無重力
今なら　 月すら　 届くかもな 

i love you,love you 
きらきら瞬いてfly 　ひかりだすhigh 
i love me,love me 
このままどこへでもhigh 

僕らの速度はあの星へsee you 

こんな夜はすぐに会 いたくて 
特等席は君の隣 
息切らしてここへきたのね 
悲しみよ　もうこれで 終わり 

新しい 　 恐ろしい 　 面白い 
まっさらになるの　 夢中に 
君なら　 夜でも　 飛べるかもな 
(fly me to da moon,na baby)

i love you,love you 
ひとりが 不安ならfly 背を押すよhigh 
i love me,love me 
そのままどこへでもhigh 
僕らの季節がこの星を周遊 

愛したものを信じて 
愛をくれるもの抱いて 
君とここからどこへ 　どこへ行こうか 

i love you,love you 
きらきら瞬いてfly 　ひかりだすhigh
(どんな後悔を　 何度しても) 
(恐れずにいよう　 失くすことを) 

i love me,love me 
このままどこへでもhigh
どんな時も　 愛してるよ 
目を閉じたら… 

i love you,love you 
i love me,love me myself and i
i love you,love you 
i love me,love me

▼'COLORED DISC'全曲視聴XFD
https://www.youtube.com/watch?v=oxHIBypfYPE

■Reol - New Single 'COLORED DISC' 11.16 OUT
https://www.sonymusic.co.jp/Music/Info/Reol/COLOREDDISC/

▼予約はこちら
https://reol.lnk.to/coloreddisc

▼Legit盤(FC会員限定)
https://reol.jp/feature/5d0801927be8a5a5f5c7147a490975c9?_normalbrowse_=1

■About Reol
歌手・作曲家・作詞家・音楽プロデューサー、Reol。
2018 年よりソロでのリリースを開始し、2019 年にはYouTube のチャンネル登録者数が
日本人女性ソロアーティスト史上初の100 万人を突破。
YouTube FanFest Japan 2019 にてゴールド・クリエイター・アワードを受賞。
2020 年、YouTube グローバルキャンペーン“Artist on the Rise” に日本人女性アーティストとして初選出され
ボートレースCM ソング「第六感」がストリーミング再生1 億回を突破する大ヒットを記録。
現在、YouTube 登録者数は153万人を突破。総再生回数は8 億回を超え、国内外から人気を集めている。

■Official Site
http://reol.jp

■Twitter
Reol：https://twitter.com/rrreol
Reol Official： https://twitter.com/rrreol_official

■Instagram
Reol：https://www.instagram.com/rrreol999/
Reol Official： https://www.instagram.com/rrreol_official/
■TikTok
https://www.tiktok.com/@rrreol999

#Reol #COLOREOL #secrettrip",https://i.ytimg.com/vi/sZ2zCzRcQHg/default.jpg,https://www.youtube.com/watch?v=sZ2zCzRcQHg
